华鼎锦纶,601113
连云港,601008
S*ST金荔,600762
中源协和,600645
两面针,600249
马应龙,600993
惠泉啤酒,600573
芜湖港,600575
工大首创,600857
渤海活塞,600960
桂东电力,600310
宁波热电,600982
乐山电力,600644
青松建化,600425
中煤能源,601898
广誉远,600771
鑫科材料,600255
新华锦,600735
青海华鼎,600243
新南洋,600661
航天长峰,600855
中国国贸,600007
海油工程,600583
葛洲坝,600068
恒生电子,600570
九牧王,601566
凌云B股,900957
菲达环保,600526
万华化学,600309
敦煌种业,600354
哈投股份,600864
上海石化,600688
天业股份,600807
民生银行,600016
广州发展,600098
新黄浦,600638
江南水务,601199
中恒集团,600252
黑牡丹,600510
钱江生化,600796
双良节能,600481
乐凯胶片,600135
西南药业,600666
昆明机床,600806
山东钢铁,600022
华鲁恒升,600426
中国石化,600028
国投电力,600886
大连港,601880
复星医药,600196
旗滨集团,601636
中电远达,600292
恒立油缸,601100
长江通信,600345
中航重机,600765
四川金顶,600678
天津松江,600225
市北B股,900902
风帆股份,600482
三房巷,600370
科达股份,600986
北方股份,600262
金瑞矿业,600714
中葡股份,600084
万业企业,600641
中国太保,601601
招商轮船,601872
啤酒花,600090
四创电子,600990
中国一重,601106
华菱星马,600375
中国玻纤,600176
华锐风电,601558
恒顺醋业,600305
洪城水业,600461
西藏药业,600211
民丰特纸,600235
包钢稀土,600111
天宸股份,600620
永生投资,600613
广船国际,600685
深高速,600548
巢东股份,600318
西藏珠峰,600338
*ST鞍成,600669
中国人寿,601628
海润光伏,600401
亚泰集团,600881
天科股份,600378
新华医疗,600587
招商证券,600999
百花村,600721
维维股份,600300
方正证券,601901
北方导航,600435
新华传媒,600825
中纺B股,900906
国投中鲁,600962
曙光股份,600303
赣粤高速,600269
开滦股份,600997
潞安环能,601699
浪莎股份,600137
万里股份,600847
*ST哈慈,600752
华新B股,900933
振华B股,900947
中信银行,601998
好当家,600467
人福医药,600079
中国西电,601179
金桥B股,900911
新华保险,601336
内蒙华电,600863
同仁堂,600085
楚天高速,600035
双钱股份,600623
包头铝业,600472
兴业银行,601166
一汽富维,600742
赤天化,600227
福田汽车,600166
ST宏盛,600817
沧州大化,600230
陕鼓动力,601369
迪康药业,600466
柳钢股份,601003
友谊B股,900923
氯碱化工,600618
山西汾酒,600809
安源煤业,600397
通宝能源,600780
三元股份,600429
南山铝业,600219
八一钢铁,600581
北京银行,601169
杭萧钢构,600477
上海九百,600838
福日电子,600203
杭州解百,600814
厦门空港,600897
天地科技,600582
丹科B股,900921
*ST联谊,600065
华联综超,600361
*ST联合,600358
保利地产,600048
百大集团,600865
西部矿业,601168
伊泰B股,900948
江苏舜天,600287
兰太实业,600328
宁波韵升,600366
S*ST国瓷,600286
上海物贸,600822
太极实业,600667
鼎立股份,600614
大商股份,600694
三普药业,600869
雷鸣科化,600985
悦达投资,600805
宏图高科,600122
同达创业,600647
新日恒力,600165
涪陵电力,600452
中海海盛,600896
S前锋,600733
金宇集团,600201
常林股份,600710
鄂资B股,900936
长江电力,600900
交运股份,600676
千金药业,600479
上海机电,600835
华联矿业,600882
上汽集团,600104
中海油服,601808
厦门国贸,600755
五洲交通,600368
浪潮软件,600756
亚通股份,600692
光大银行,601818
张江高科,600895
新潮实业,600777
天威保变,600550
上工申贝,600843
巨化股份,600160
银座股份,600858
贵绳股份,600992
西部资源,600139
南通科技,600862
大东方,600327
熊猫烟花,600599
中南传媒,601098
中炬高新,600872
华海药业,600521
华新水泥,600801
机电B股,900925
北大荒,600598
ST轻骑,600698
长百集团,600856
金牛化工,600722
包钢股份,600010
京运通,601908
红星发展,600367
鄂尔多斯,600295
鲁信创投,600783
航天通信,600677
重庆路桥,600106
和邦股份,603077
博通股份,600455
上海电气,601727
天药股份,600488
大智慧,601519
海立股份,600619
湘电股份,600416
松辽汽车,600715
东睦股份,600114
亿利能源,600277
阳晨B股,900935
天津海运,600751
红阳能源,600758
同方股份,600100
三安光电,600703
欧亚集团,600697
东百集团,600693
长征电气,600112
凤凰传媒,601928
浦发银行,600000
日照港,600017
科力远,600478
广东榕泰,600589
同济科技,600846
江泉实业,600212
皖通高速,600012
上实医药,600607
汇通能源,600605
万鸿集团,600681
陆家嘴,600663
莫高股份,600543
东湖高新,600133
银鸽投资,600069
黄山旅游,600054
东信B股,900941
中西药业,600842
自仪股份,600848
园城黄金,600766
三星电气,601567
*ST株冶,600961
兰生股份,600826
南京熊猫,600775
中国国航,601111
华泰证券,601688
华资实业,600191
广安爱众,600979
宁夏建材,600449
宁波联合,600051
博瑞传播,600880
东方银星,600753
平煤股份,601666
沪普天B,900930
紫金矿业,601899
正泰电器,601877
大连热电,600719
庞大集团,601258
*ST中达,600074
宝胜股份,600973
永辉超市,601933
ST国嘉,600646
龙头股份,600630
云煤能源,600792
阳光照明,600261
浙江龙盛,600352
江河创建,601886
华联商厦,600632
大元股份,600146
南京医药,600713
北京城乡,600861
大江股份,600695
金鹰股份,600232
安琪酵母,600298
四方股份,601126
中孚实业,600595
宝钢股份,600019
博元投资,600656
金杯汽车,600609
中青旅,600138
锦州港,600190
S*ST精密,600092
中路B股,900915
农业银行,601288
金晶科技,600586
华电国际,600027
宁波富邦,600768
宁波海运,600798
健康元,600380
宁沪高速,600377
博信股份,600083
苏州高新,600736
亿晶光电,600537
上电股份,600627
东方集团,600811
龙建股份,600853
恒瑞医药,600276
ST生态,600709
开开实业,600272
金枫酒业,600616
安阳钢铁,600569
广日股份,600894
PT水仙,600625
冠豪高新,600433
海航B股,900945
中国重工,601989
有研硅股,600206
太龙药业,600222
东安动力,600178
建发股份,600153
格力地产,600185
西南证券,600369
中粮屯河,600737
东风股份,601515
爱建股份,600643
中新药业,600329
外高桥,600648
兴发集团,600141
用友软件,600588
市北高新,600604
交通银行,601328
长电科技,600584
仪电电子,600602
中国平安,601318
波导股份,600130
古越龙山,600059
金发科技,600143
王府井,600859
中国船舶,600150
益民集团,600824
华纺股份,600448
申达股份,600626
京投银泰,600683
广电电气,601616
宏发股份,600885
亚星锚链,601890
赛轮股份,601058
皖新传媒,601801
杭齿前进,601177
北京城建,600266
江西长运,600561
深圳燃气,601139
陆家B股,900932
西藏天路,600326
创兴资源,600193
全柴动力,600218
新疆天业,600075
轻纺城,600790
桐昆股份,601233
浙江广厦,600052
中牧股份,600195
春兰股份,600854
*ST宝硕,600155
三峡新材,600293
山东药玻,600529
江西铜业,600362
大秦铁路,601006
汉商集团,600774
宋都股份,600077
亚宝药业,600351
白云机场,600004
酒钢宏兴,600307
国药股份,600511
中信重工,601608
罗顿发展,600209
*ST信联,600899
浙报传媒,600633
锦投B股,900914
光大证券,601788
江南高纤,600527
*ST达曼,600788
昊华能源,601101
新湖创业,600840
宜华木业,600978
羚锐制药,600285
中航投资,600705
*ST斯达,600670
华胜天成,600410
金丰投资,600606
金地集团,600383
九州通,600998
海欣B股,900917
珠江实业,600684
自仪B股,900928
三爱富,600636
阳煤化工,600691
耀皮B股,900918
香江控股,600162
上柴股份,600841
东华实业,600393
莲花味精,600186
国中水务,600187
青岛碱业,600229
江淮汽车,600418
兰花科创,600123
三一重工,600031
金山B股,900916
桂冠电力,600236
山鹰纸业,600567
石岘纸业,600462
安泰集团,600408
双钱B股,900909
大众交通,600611
南京新百,600682
豫光金铅,600531
长园集团,600525
吉林高速,601518
中茵股份,600745
杉杉股份,600884
兖州煤业,600188
天富热电,600509
实达集团,600734
上海科技,600608
百隆东方,601339
*ST天龙,600234
国电南瑞,600406
成城股份,600247
亨通光电,600487
新湖中宝,600208
法拉电子,600563
宝泰隆,601011
通策医疗,600763
盛和资源,600392
大连控股,600747
*ST花雕,600659
洛阳钼业,603993
上海机场,600009
金花股份,600080
金山开发,600679
中国铁建,601186
华远地产,600743
益佰制药,600594
山东黄金,600547
四川路桥,600039
延长化建,600248
*ST北磁,600980
浦东建设,600284
大名城,600094
中国汽研,601965
东电B股,900949
东贝B股,900956
贵航股份,600523
宁波港,601018
锦江投资,600650
建设机械,600984
精伦电子,600355
华北制药,600812
长春燃气,600333
海南椰岛,600238
大杨创世,600233
置信电气,600517
梅花集团,600873
天海B,900938
新疆众和,600888
怡球资源,601388
丹化科技,600844
通威股份,600438
老白干酒,600559
风神股份,600469
浙江东日,600113
吉恩镍业,600432
华发股份,600325
香梨股份,600506
金证股份,600446
交大昂立,600530
澳柯玛,600336
国金证券,600109
岳阳林纸,600963
泰豪科技,600590
*ST华圣,600672
ST鞍一工,600813
航民股份,600987
福成五丰,600965
瑞贝卡,600439
联环药业,600513
六国化工,600470
郴电国际,600969
佳都新太,600728
天津磁卡,600800
维科精华,600152
航天动力,600343
海岛建设,600515
大西洋,600558
马钢股份,600808
振华重工,600320
北巴传媒,600386
岷江水电,600131
凌钢股份,600231
永生B股,900904
方正科技,600601
西昌电力,600505
飞乐股份,600654
合肥三洋,600983
首开股份,600376
东方电气,600875
中创信测,600485
云南城投,600239
皖维高新,600063
山东高速,600350
吉林森工,600189
凤凰股份,600716
建设银行,601939
中电广通,600764
江苏索普,600746
卧龙电气,600580
浙江富润,600070
豫园商城,600655
国机汽车,600335
金自天正,600560
通化东宝,600867
旭光股份,600353
三联商社,600898
天房发展,600322
华银电力,600744
鲁银投资,600784
出版传媒,601999
卧龙地产,600173
浦东金桥,600639
开创国际,600097
片仔癀,600436
蓝科高新,601798
广汽集团,601238
晋亿实业,601002
东材科技,601208
中海发展,600026
中发科技,600520
宏达矿业,600532
南方航空,600029
复旦复华,600624
三友化工,600409
凤竹纺织,600493
秋林集团,600891
厦门钨业,600549
中科英华,600110
宁波建工,601789
鲁商置业,600223
国创能源,600145
三精制药,600829
中路股份,600818
金健米业,600127
风范股份,601700
凯马B,900953
小商品城,600415
南京银行,601009
国电电力,600795
中国北车,601299
力帆股份,601777
飞乐音响,600651
金龙汽车,600686
海螺水泥,600585
大湖股份,600257
广晟有色,600259
中国铝业,601600
上海医药,601607
歌华有线,600037
万向德农,600371
阳泉煤业,600348
新世界,600628
明星电缆,603333
东方金钰,600086
福耀玻璃,600660
大众公用,600635
界龙实业,600836
莱钢股份,600102
大化B股,900951
新赛股份,600540
太原重工,600169
水井坊,600779
川投能源,600674
南海发展,600323
大有能源,600403
冠城大通,600067
科达机电,600499
华微电子,600360
*ST长油,600087
禾嘉股份,600093
南京中商,600280
太平洋,601099
航空动力,600893
郑煤机,601717
博汇纸业,600966
生益科技,600183
南京高科,600064
金瑞科技,600390
长江投资,600119
天士力,600535
大唐发电,601991
四川成渝,601107
中国医药,600056
国栋建设,600321
ST狮头,600539
*ST金泰,600385
空港股份,600463
凯乐科技,600260
天坛生物,600161
申通地铁,600834
联创光电,600363
长春经开,600215
贵研铂业,600459
新农开发,600359
腾达建设,600512
曲江文旅,600706
联美控股,600167
*ST二重,601268
*ST九龙,600555
宝信B,900926
新疆城建,600545
湘邮科技,600476
烽火通信,600498
宝钛股份,600456
华润万东,600055
华业地产,600240
浙江东方,600120
中国卫星,600118
安徽水利,600502
美罗药业,600297
安徽合力,600761
恒源煤电,600971
成发科技,600391
上海家化,600315
兴业证券,601377
廊坊发展,600149
光电股份,600184
承德钒钛,600357
凤凰光学,600071
香溢融通,600830
*ST联华B,900913
上海三毛,600689
美克股份,600337
方大炭素,600516
天利高新,600339
*ST远洋,601919
大连圣亚,600593
海泰发展,600082
首创股份,600008
铁龙物流,600125
华电能源,600726
中视传媒,600088
白云山,600332
大唐电信,600198
动力源,600405
吉鑫科技,601218
广汽长丰,600991
东方通信,600776
南宁百货,600712
中国南车,601766
东吴证券,601555
*ST北生,600556
金隅股份,601992
S兰铝,600296
*ST彩虹,600707
福建南纺,600483
福建南纸,600163
辽宁成大,600739
*ST国通,600444
中国高科,600730
中材国际,600970
老凤祥,600612
铜峰电子,600237
时代新材,600458
航天晨光,600501
海信电器,600060
文山电力,600995
浙江医药,600216
中船股份,600072
东软集团,600718
邯郸钢铁,600001
鼎立B股,900907
华泰股份,600308
宁波富达,600724
物贸B股,900927
友谊股份,600827
中国银行,601988
文峰股份,601010
中国化学,601117
东方锅炉,600786
中国神华,601088
鹏欣资源,600490
弘业股份,600128
华仪电气,600290
*ST中川,600852
盛屯矿业,600711
京能热电,600578
上海建工,600170
祁连山,600720
武汉健民,600976
重庆啤酒,600132
重庆钢铁,601005
山西焦化,600740
四川长虹,600839
哈高科,600095
武昌鱼,600275
博闻科技,600883
林洋电子,601222
栖霞建设,600533
龙江交通,601188
中金黄金,600489
上海能源,600508
汇鸿股份,600981
电子城,600658
宏昌电子,603002
精工钢构,600496
美都控股,600175
林海股份,600099
天津港,600717
洛阳玻璃,600876
创业环保,600874
黄山B股,900942
钱江水利,600283
人民网,603000
郑州煤电,600121
奥康国际,603001
赤峰黄金,600988
金陵饭店,601007
*ST祥龙,600769
三毛B股,900922
光明乳业,600597
湖南海利,600731
紫江企业,600210
宇通客车,600066
中纺投资,600061
丰华股份,600615
*ST贤成,600381
南钢股份,600282
大同煤业,601001
中海集运,601866
上港集团,600018
海通证券,600837
华能国际,600011
翠微股份,603123
*ST亚星,600319
武钢股份,600005
广汇能源,600256
万通地产,600246
城投控股,600649
宝信软件,600845
*ST数码,600700
中铁二局,600528
华电B股,900937
江山股份,600389
重庆百货,600729
鲁北化工,600727
现代制药,600420
山煤国际,600546
青岛海尔,600690
百利电气,600468
大龙地产,600159
骆驼股份,601311
S中纺机,600610
冠农股份,600251
中航电子,600372
金钼股份,601958
上海辅仁,600781
滨化股份,601678
外高B股,900912
海正药业,600267
厦工股份,600815
*ST北科,600878
*ST黄海,600579
北方创业,600967
东方航空,600115
中珠控股,600568
上海普天,600680
中信证券,600030
丰林集团,601996
一拖股份,601038
道博股份,600136
综艺股份,600770
江中药业,600750
PT水仙B,900931
青岛啤酒,600600
华夏幸福,600340
龙宇燃油,603003
锦江股份,600754
信雅达,600571
西藏城投,600773
方兴科技,600552
海南橡胶,601118
刚泰控股,600687
航天机电,600151
威远生化,600803
五矿发展,600058
蓝星新材,600299
工商银行,601398
营口港,600317
盘江股份,600395
扬农化工,600486
洪都航空,600316
华域汽车,600741
友好集团,600778
申华控股,600653
平高电气,600312
天方药业,600253
隆鑫通用,603766
时代出版,600551
ST轻骑B,900946
重庆水务,601158
士兰微,600460
S佳通,600182
ST宜纸,600793
ST明科,600091
明星电力,600101
中远航运,600428
外运发展,600270
*ST龙科,600799
龙溪股份,600592
星湖科技,600866
凯诺科技,600398
*ST云大,600181
航天信息,600271
贵州茅台,600519
方大特钢,600507
中国国旅,601888
保税科技,600794
中文传媒,600373
中华企业,600675
天地源,600665
锦江B股,900934
标准股份,600302
中国交建,601800
洪城股份,600566
长江传媒,600757
天通股份,600330
海欣股份,600851
*ST联华,600617
抚顺特钢,600399
中国嘉陵,600877
龙元建设,600491
海立B股,900910
世茂股份,600823
百视通,600637
江苏吴中,600200
驰宏锌锗,600497
喜临门,603008
福建水泥,600802
哈药股份,600664
哈空调,600202
浙大网新,600797
江苏阳光,600220
S*ST龙昌,600772
华润双鹤,600062
北人股份,600860
东风汽车,600006
大橡塑,600346
华芳纺织,600273
航天电子,600879
精达股份,600577
仪征化纤,600871
百联股份,600631
青鸟华光,600076
太行水泥,600553
长城汽车,601633
通葡股份,600365
国电南自,600268
南京化纤,600889
中原高速,600020
华丽家族,600503
中江地产,600053
强生控股,600662
工大高新,600701
爱使股份,600652
*ST兴业,600603
康美药业,600518
津劝业,600821
永鼎股份,600105
西宁特钢,600117
中国中铁,601390
象屿股份,600057
锦旅B股,900929
新五丰,600975
青山纸业,600103
新华龙,603399
上药转换,600849
海南航空,600221
长城电工,600192
大名城B,900940
中国软件,600536
中国石油,601857
海越股份,600387
齐鲁退市,600002
渤海轮渡,603167
东风科技,600081
运盛实业,600767
第一医药,600833
华升股份,600156
东方明珠,600832
申能股份,600642
万好万家,600576
S山东铝,600205
宝诚股份,600892
雅戈尔,600177
北辰实业,601588
星宇股份,601799
国投新集,601918
澄星股份,600078
新城B股,900950
路桥建设,600263
华贸物流,603128
均胜电子,600699
大恒科技,600288
环旭电子,601231
隆基股份,601012
首旅股份,600258
太极集团,600129
中国水电,601669
宏达股份,600331
开开B股,900943
吉视传媒,601929
际华集团,601718
华夏银行,600015
迪马股份,600565
金种子酒,600199
瑞茂通,600180
长春一东,600148
金山股份,600396
鹿港科技,601599
*ST国发,600538
杭钢股份,600126
东阳光铝,600673
时代万恒,600241
ST东北高,600003
天目药业,600671
宝光股份,600379
康恩贝,600572
上海电力,600021
中国中冶,601618
首商股份,600723
上海梅林,600073
龙净环保,600388
哈飞股份,600038
中房股份,600890
*ST黑豹,600760
亚星客车,600213
升华拜克,600226
上工B股,900924
氯碱B股,900908
招商银行,600036
新疆天宏,600419
信达地产,600657
上实发展,600748
伊利股份,600887
三江购物,601116
日出东方,603366
*ST南化,600301
中昌海运,600242
商业城,600306
唐山港,601000
太化股份,600281
柳化股份,600423
黄河旋风,600172
三峡水利,600116
博威合金,601137
鹏博士,600804
新华百货,600785
云天化,600096
锦港B股,900952
中天科技,600522
耀皮玻璃,600819
厦华电子,600870
正和股份,600759
*ST九龙B,900955
上柴B股,900920
物产中大,600704
永泰能源,600157
中储股份,600787
晋西车轴,600495
中体产业,600158
江南嘉捷,601313
中国建筑,601668
神马股份,600810
中化国际,600500
隧道股份,600820
明泰铝业,601677
华鑫股份,600621
亚盛集团,600108
广深铁路,601333
亿阳信通,600289
广东明珠,600382
华光股份,600475
汇丽B,900939
黑化股份,600179
东方创业,600278
福建高速,600033
康缘药业,600557
新钢股份,600782
尖峰集团,600668
大江B股,900919
*ST景谷,600265
玉龙股份,601028
ST澄海,600634
安彩高科,600207
大众B股,900903
广电网络,600831
云维股份,600725
仪电B股,900901
武汉控股,600168
*ST国药,600421
上海贝岭,600171
昆明制药,600422
京能置业,600791
中国联通,600050
兰州民百,600738
成商集团,600828
内蒙君正,601216
棱光实业,600629
恒丰纸业,600356
凌云股份,600480
新安股份,600596
西水股份,600291
昌九生化,600228
秦岭水泥,600217
特变电工,600089
上海新梅,600732
多伦股份,600696
南纺股份,600250
荣华实业,600311
梅雁吉祥,600868
国睿科技,600562
老凤祥B,900905
安信信托,600816
红豆股份,600400
西藏旅游,600749
华东电脑,600850
沱牌舍得,600702
鲁抗医药,600789
伊力特,600197
*ST上航,600591
中农资源,600313
重庆港九,600279
号百控股,600640
海博股份,600708
嘉宝集团,600622
美尔雅,600107
